millis,year,month,day,hour,minute,second,voltage,satellites,hdop,gps_altitude_m,course,speed_mps,latitude,longitude,temperature_C,pressure_Pa,pressure_altitude_m,humidity_RH,
99727,2021,6,19,17,26,23,7.24,6,1.47,358.30,80.6,0.0,47.59502410,-120.66492462,29.48,97331.17,337.95,20.14,
100229,2021,6,19,17,26,23,7.24,6,1.47,358.30,80.6,0.0,47.59502410,-120.66492462,29.51,97332.86,337.81,20.19,
100733,2021,6,19,17,26,24,7.24,6,1.47,358.30,80.6,0.1,47.59502410,-120.66492462,29.53,97329.97,338.06,20.16,
101234,2021,6,19,17,26,24,7.21,6,1.47,358.30,80.6,0.1,47.59502410,-120.66492462,29.53,97333.99,337.71,20.34,
101739,2021,6,19,17,26,25,7.24,6,1.47,358.30,80.6,0.0,47.59502410,-120.66492462,29.50,97329.91,338.06,20.12,
102241,2021,6,19,17,26,25,7.24,6,1.47,358.10,80.6,0.0,47.59502410,-120.66492462,29.49,97331.49,337.92,19.79,
102742,2021,6,19,17,26,26,7.27,6,1.47,358.10,80.6,0.0,47.59502410,-120.66492462,29.50,97330.84,337.98,20.18,
103246,2021,6,19,17,26,26,7.27,6,1.47,358.00,80.6,0.0,47.59502410,-120.66492462,29.49,97333.64,337.74,20.14,
103747,2021,6,19,17,26,27,7.24,6,1.47,358.00,80.6,0.0,47.59502410,-120.66492462,29.49,97333.24,337.77,20.41,
104249,2021,6,19,17,26,27,7.21,6,1.47,357.90,80.6,0.0,47.59502410,-120.66492462,29.47,97328.63,338.17,20.64,
104754,2021,6,19,17,26,28,7.16,6,1.47,357.90,80.6,0.0,47.59502410,-120.66492462,29.51,97333.39,337.76,20.85,
105255,2021,6,19,17,26,28,7.18,6,1.47,357.80,80.6,0.0,47.59502410,-120.66492462,29.56,97332.69,337.82,20.56,
105760,2021,6,19,17,26,29,7.24,6,1.47,357.80,62.2,0.5,47.59502410,-120.66492462,29.56,97332.69,337.82,20.20,
106262,2021,6,19,17,26,29,7.16,6,1.47,358.20,62.2,0.5,47.59502410,-120.66492462,29.55,97329.72,338.08,20.46,
106767,2021,6,19,17,26,30,7.24,6,1.47,358.20,62.2,0.0,47.59502410,-120.66491699,29.54,97332.93,337.80,20.46,
107269,2021,6,19,17,26,30,7.18,6,1.47,358.30,62.2,0.0,47.59502410,-120.66491699,29.55,97327.85,338.24,20.47,
107774,2021,6,19,17,26,31,7.21,6,1.47,358.30,62.2,0.0,47.59502410,-120.66491699,29.55,97326.92,338.32,20.48,
108275,2021,6,19,17,26,31,7.16,6,1.47,358.30,62.2,0.0,47.59502410,-120.66491699,29.55,97333.62,337.74,20.68,
108780,2021,6,19,17,26,32,7.16,6,1.47,358.30,62.2,0.0,47.59502410,-120.66491699,29.54,97338.30,337.34,21.32,
109282,2021,6,19,17,26,32,7.18,6,1.47,358.40,62.2,0.0,47.59502410,-120.66491699,29.54,97333.34,337.76,21.80,
109783,2021,6,19,17,26,33,7.21,6,1.47,358.40,62.2,0.1,47.59502029,-120.66491699,29.56,97330.41,338.02,22.09,
110288,2021,6,19,17,26,33,7.21,6,1.47,358.40,62.2,0.1,47.59502029,-120.66491699,29.55,97329.60,338.09,22.11,
110789,2021,6,19,17,26,34,7.24,6,1.47,358.40,62.2,0.1,47.59502029,-120.66491699,29.52,97333.15,337.78,22.13,
111290,2021,6,19,17,26,34,7.24,6,1.47,358.30,62.2,0.1,47.59502029,-120.66491699,29.52,97334.08,337.70,21.56,
111791,2021,6,19,17,26,35,7.18,6,1.47,358.30,26.5,1.0,47.59502410,-120.66491699,29.49,97331.49,337.92,21.89,
112296,2021,6,19,17,26,35,7.21,6,1.47,359.00,26.5,1.0,47.59502410,-120.66491699,29.48,97330.77,337.99,21.78,
112797,2021,6,19,17,26,36,7.18,6,1.47,359.00,33.1,0.4,47.59502410,-120.66490936,29.47,97334.92,337.63,21.16,
113299,2021,6,19,17,26,36,7.16,8,1.27,355.50,33.1,0.4,47.59502410,-120.66490936,29.47,97333.98,337.71,20.74,
113800,2021,6,19,17,26,37,7.16,8,1.27,355.50,33.3,0.2,47.59502410,-120.66490173,29.47,97331.30,337.94,20.63,
114301,2021,6,19,17,26,37,7.16,8,1.27,354.70,33.3,0.2,47.59502410,-120.66490173,29.47,97328.22,338.21,21.04,
114806,2021,6,19,17,26,38,7.21,8,1.27,354.70,33.3,0.1,47.59502410,-120.66490173,29.46,97335.44,337.58,20.75,
115308,2021,6,19,17,26,38,7.21,8,1.27,354.30,33.3,0.1,47.59502410,-120.66490173,29.47,97334.51,337.66,21.21,
115810,2021,6,19,17,26,39,7.21,8,1.27,354.30,33.3,0.0,47.59502410,-120.66490173,29.44,97334.44,337.67,20.77,
116311,2021,6,19,17,26,39,7.24,8,1.39,354.50,33.3,0.0,47.59502410,-120.66490173,29.40,97326.99,338.31,20.78,
116812,2021,6,19,17,26,40,7.24,8,1.39,354.50,33.3,0.0,47.59502410,-120.66490173,29.37,97337.24,337.43,20.69,
117317,2021,6,19,17,26,40,7.21,8,1.39,354.70,33.3,0.0,47.59502410,-120.66490173,29.43,97333.75,337.73,20.58,
117819,2021,6,19,17,26,41,7.24,8,1.19,355.50,33.3,0.0,47.59502029,-120.66490173,29.47,97333.17,337.78,20.68,
118320,2021,6,19,17,26,41,7.18,8,1.19,355.50,33.3,0.0,47.59502029,-120.66490173,29.48,97338.82,337.29,21.44,
118821,2021,6,19,17,26,42,7.18,8,1.19,356.10,33.3,0.1,47.59501647,-120.66490173,29.48,97335.60,337.57,21.16,
119322,2021,6,19,17,26,42,7.18,8,1.19,356.10,33.3,0.1,47.59501647,-120.66490173,29.48,97329.84,338.07,21.61,
119823,2021,6,19,17,26,43,7.21,8,1.19,356.50,33.3,0.0,47.59501647,-120.66490173,29.46,97335.04,337.62,21.47,
120324,2021,6,19,17,26,43,7.24,8,1.19,356.50,33.3,0.0,47.59501647,-120.66490173,29.43,97329.33,338.11,20.83,
120825,2021,6,19,17,26,44,7.24,8,1.39,356.30,33.3,0.0,47.59501647,-120.66490173,29.40,97332.35,337.85,20.72,
121330,2021,6,19,17,26,44,7.16,8,1.39,356.30,33.3,0.0,47.59501647,-120.66490173,29.38,97330.97,337.97,20.55,
121832,2021,6,19,17,26,45,7.18,8,1.39,356.50,33.3,0.0,47.59501647,-120.66490173,29.37,97330.53,338.00,20.47,
122337,2021,6,19,17,26,45,7.18,8,1.39,356.50,33.3,0.0,47.59501647,-120.66490173,29.37,97333.22,337.78,20.47,
122839,2021,6,19,17,26,46,7.18,8,1.19,356.40,33.3,0.0,47.59501647,-120.66490173,29.37,97330.66,337.99,20.63,
123343,2021,6,19,17,26,46,7.21,8,1.19,356.40,33.3,0.0,47.59501647,-120.66490173,29.35,97325.96,338.40,20.65,
123846,2021,6,19,17,26,47,7.21,8,1.19,356.50,33.3,0.0,47.59501647,-120.66490936,29.32,97330.03,338.05,20.22,
124350,2021,6,19,17,26,47,7.21,8,1.19,356.50,33.3,0.0,47.59501647,-120.66490936,29.29,97329.55,338.09,20.65,
124852,2021,6,19,17,26,48,7.21,8,1.19,356.40,33.3,0.0,47.59501647,-120.66490936,29.31,97326.25,338.37,20.58,
125357,2021,6,19,17,26,48,7.24,8,1.19,356.40,33.3,0.0,47.59501647,-120.66490936,29.32,97332.71,337.82,20.71,
125859,2021,6,19,17,26,49,7.18,8,1.19,356.00,33.3,0.0,47.59501647,-120.66490936,29.34,97331.03,337.96,20.70,
126364,2021,6,19,17,26,49,7.21,8,1.19,356.00,33.3,0.0,47.59501647,-120.66490936,29.35,97333.99,337.71,20.40,
126869,2021,6,19,17,26,50,6.98,8,1.19,355.90,33.3,0.0,47.59501647,-120.66490936,29.34,97327.94,338.23,20.63,
127375,2021,6,19,17,26,50,7.07,8,1.19,355.90,33.3,0.0,47.59501647,-120.66490936,29.34,97331.56,337.92,20.62,
127880,2021,6,19,17,26,51,7.21,8,1.19,355.70,33.3,0.0,47.59501647,-120.66490936,29.31,97336.44,337.50,20.65,
128385,2021,6,19,17,26,51,7.21,8,1.19,355.70,33.3,0.0,47.59501647,-120.66490936,29.32,97329.21,338.12,20.56,
128888,2021,6,19,17,26,52,7.18,8,1.19,355.60,33.3,0.0,47.59501266,-120.66490936,29.32,97329.63,338.08,20.66,
129393,2021,6,19,17,26,52,7.18,8,1.19,355.60,33.3,0.0,47.59501266,-120.66490936,29.31,97330.27,338.03,20.87,
129896,2021,6,19,17,26,53,7.18,8,1.19,355.60,33.3,0.1,47.59501266,-120.66490936,29.28,97331.55,337.92,20.47,
130400,2021,6,19,17,26,53,7.16,8,1.19,355.60,33.3,0.1,47.59501266,-120.66490936,29.27,97333.53,337.75,20.77,
130903,2021,6,19,17,26,54,7.10,8,1.19,355.80,33.3,0.1,47.59501266,-120.66490936,29.25,97331.07,337.96,21.01,
131406,2021,6,19,17,26,54,7.18,8,1.19,355.80,33.3,0.1,47.59501266,-120.66490936,29.26,97330.95,337.97,20.94,
131909,2021,6,19,17,26,55,7.16,8,1.19,356.00,33.3,0.0,47.59501266,-120.66490936,29.26,97331.79,337.90,20.83,
132413,2021,6,19,17,26,55,7.16,8,1.19,356.00,33.3,0.0,47.59501266,-120.66490936,29.25,97329.32,338.11,20.83,
132916,2021,6,19,17,26,56,7.16,8,1.39,356.20,33.3,0.0,47.59501266,-120.66490936,29.24,97332.13,337.87,20.48,
133420,2021,6,19,17,26,56,7.13,8,1.39,356.20,33.3,0.0,47.59501266,-120.66490936,29.21,97333.52,337.75,20.39,
133922,2021,6,19,17,26,57,7.13,8,1.19,356.30,33.3,0.0,47.59501266,-120.66490936,29.19,97327.60,338.26,20.20,
134425,2021,6,19,17,26,57,7.13,8,1.19,356.30,33.3,0.0,47.59501266,-120.66490936,29.17,97330.08,338.04,20.05,
134929,2021,6,19,17,26,58,7.13,8,1.19,356.40,33.3,0.1,47.59501266,-120.66490936,29.17,97327.41,338.27,20.15,
135432,2021,6,19,17,26,58,7.10,8,1.19,356.40,33.3,0.1,47.59501266,-120.66490936,29.19,97332.02,337.88,20.22,
135934,2021,6,19,17,26,59,7.21,8,1.39,356.60,33.3,0.1,47.59500885,-120.66490936,29.18,97323.67,338.60,20.27,
136438,2021,6,19,17,26,59,7.18,8,1.39,356.60,33.3,0.1,47.59500885,-120.66490936,29.18,97329.55,338.09,20.75,
136942,2021,6,19,17,27,0,7.16,8,1.39,357.10,33.3,0.0,47.59500885,-120.66491699,29.18,97328.21,338.21,20.46,
137445,2021,6,19,17,27,0,7.18,8,1.39,357.10,33.3,0.0,47.59500885,-120.66491699,29.18,97328.10,338.22,20.74,
137949,2021,6,19,17,27,1,7.13,8,1.19,357.00,33.3,0.1,47.59500885,-120.66490936,29.16,97328.46,338.18,20.88,
138451,2021,6,19,17,27,1,7.18,8,1.19,357.00,33.3,0.1,47.59500885,-120.66490936,29.13,97325.83,338.41,20.55,
138954,2021,6,19,17,27,2,7.18,8,1.19,356.90,33.3,0.0,47.59501266,-120.66490936,29.11,97325.24,338.46,20.47,
139457,2021,6,19,17,27,2,7.16,8,1.19,356.90,33.3,0.0,47.59501266,-120.66490936,29.15,97328.58,338.17,20.98,
139961,2021,6,19,17,27,3,7.18,8,1.19,357.00,33.3,0.1,47.59501266,-120.66490936,29.18,97324.20,338.55,20.93,
140464,2021,6,19,17,27,3,7.18,8,1.19,357.00,33.3,0.1,47.59501266,-120.66490936,29.19,97323.99,338.57,21.16,
140966,2021,6,19,17,27,4,7.16,9,1.28,357.00,33.3,0.0,47.59501266,-120.66491699,29.19,97326.66,338.34,21.12,
141470,2021,6,19,17,27,4,7.16,9,1.28,357.00,33.3,0.0,47.59501266,-120.66491699,29.17,97329.15,338.12,20.79,
141974,2021,6,19,17,27,5,7.10,9,1.16,356.50,33.3,0.0,47.59501266,-120.66491699,29.15,97328.58,338.17,20.20,
142477,2021,6,19,17,27,5,7.18,9,1.16,356.50,33.3,0.0,47.59501266,-120.66491699,29.13,97329.85,338.07,20.45,
142981,2021,6,19,17,27,6,7.07,9,1.16,356.40,33.3,0.0,47.59501647,-120.66491699,29.12,97327.30,338.29,20.61,
143484,2021,6,19,17,27,6,7.10,9,1.16,356.40,33.3,0.0,47.59501647,-120.66491699,29.12,97329.57,338.09,20.55,
143989,2021,6,19,17,27,7,7.13,9,1.16,356.90,33.3,0.0,47.59501647,-120.66491699,29.09,97332.17,337.86,20.91,
144492,2021,6,19,17,27,7,7.10,9,1.16,356.90,33.3,0.0,47.59501647,-120.66491699,29.07,97329.31,338.11,20.90,
144996,2021,6,19,17,27,8,7.10,9,1.16,357.40,33.3,0.0,47.59501647,-120.66491699,29.10,97325.36,338.45,21.27,
145498,2021,6,19,17,27,8,7.04,9,1.16,357.40,33.3,0.0,47.59501647,-120.66491699,29.10,97328.85,338.15,21.23,
146002,2021,6,19,17,27,9,7.10,9,1.16,357.50,33.3,0.0,47.59501647,-120.66491699,29.10,97334.21,337.69,21.18,
146504,2021,6,19,17,27,9,7.13,9,1.16,357.50,33.3,0.0,47.59501647,-120.66491699,29.10,97336.07,337.53,21.40,
147007,2021,6,19,17,27,10,7.16,9,1.16,357.70,33.3,0.0,47.59501647,-120.66491699,29.09,97330.43,338.02,21.03,
147512,2021,6,19,17,27,10,7.16,9,1.16,357.70,33.3,0.0,47.59501647,-120.66491699,29.08,97329.75,338.07,20.92,
148016,2021,6,19,17,27,11,7.18,9,1.16,357.80,33.3,0.0,47.59501647,-120.66491699,29.06,97329.55,338.09,21.05,
148518,2021,6,19,17,27,11,7.10,9,1.16,357.80,33.3,0.0,47.59501647,-120.66491699,29.05,97333.69,337.74,21.03,
149020,2021,6,19,17,27,12,7.16,9,1.16,358.00,33.3,0.0,47.59501647,-120.66491699,29.02,97329.60,338.09,20.97,
149525,2021,6,19,17,27,12,7.07,9,1.16,358.00,33.3,0.0,47.59501647,-120.66491699,29.00,97327.28,338.29,20.97,
150026,2021,6,19,17,27,13,7.18,9,1.16,358.40,33.3,0.0,47.59501266,-120.66491699,28.99,97334.60,337.66,21.04,
150531,2021,6,19,17,27,13,7.10,9,1.16,358.40,33.3,0.0,47.59501266,-120.66491699,28.96,97329.17,338.12,21.35,
151034,2021,6,19,17,27,14,7.18,9,1.24,358.70,33.3,0.0,47.59501266,-120.66491699,28.95,97328.46,338.18,21.63,
151537,2021,6,19,17,27,14,7.16,9,1.24,358.70,33.3,0.0,47.59501266,-120.66491699,28.91,97329.96,338.06,21.29,
152042,2021,6,19,17,27,15,7.18,9,1.16,358.90,33.3,0.0,47.59501266,-120.66491699,28.89,97326.19,338.38,21.05,
152544,2021,6,19,17,27,15,7.10,9,1.16,358.90,33.3,0.0,47.59501266,-120.66491699,28.91,97327.28,338.29,20.89,
153049,2021,6,19,17,27,16,7.16,9,1.24,359.30,33.3,0.0,47.59501266,-120.66491699,28.91,97324.61,338.51,20.73,
153554,2021,6,19,17,27,16,7.07,9,1.24,359.30,33.3,0.0,47.59501266,-120.66491699,28.91,97329.03,338.13,20.73,
154059,2021,6,19,17,27,17,7.13,9,1.16,359.80,33.3,0.0,47.59501266,-120.66491699,28.91,97328.63,338.17,20.37,
154561,2021,6,19,17,27,17,7.10,9,1.16,359.80,33.3,0.0,47.59501266,-120.66491699,28.88,97325.88,338.41,20.94,
155066,2021,6,19,17,27,18,7.10,9,1.16,360.20,33.3,0.0,47.59501266,-120.66491699,28.87,97332.82,337.81,21.41,
155568,2021,6,19,17,27,18,7.10,9,1.16,360.20,33.3,0.0,47.59501266,-120.66491699,28.84,97325.24,338.46,21.38,
156073,2021,6,19,17,27,19,7.13,9,1.16,360.20,33.3,0.0,47.59501266,-120.66490936,28.83,97327.10,338.30,21.54,
156575,2021,6,19,17,27,19,7.13,9,1.16,360.20,33.3,0.0,47.59501266,-120.66490936,28.82,97332.17,337.86,21.82,
157079,2021,6,19,17,27,20,7.16,9,1.16,360.30,33.3,0.0,47.59501266,-120.66490936,28.80,97324.07,338.56,21.83,
157582,2021,6,19,17,27,20,7.16,9,1.16,360.30,33.3,0.0,47.59501266,-120.66490936,28.78,97333.67,337.74,21.63,
158087,2021,6,19,17,27,21,7.18,9,1.16,360.50,33.3,0.0,47.59501647,-120.66490936,28.76,97326.91,338.32,21.53,
158588,2021,6,19,17,27,21,7.18,9,1.16,360.50,33.3,0.0,47.59501647,-120.66490936,28.74,97324.89,338.49,21.35,
159089,2021,6,19,17,27,22,7.18,9,1.21,360.50,33.3,0.0,47.59501647,-120.66490936,28.76,97331.74,337.90,21.19,
159591,2021,6,19,17,27,22,7.18,9,1.21,360.50,33.3,0.0,47.59501647,-120.66490936,28.76,97329.59,338.09,21.25,
160094,2021,6,19,17,27,23,7.16,9,1.21,360.50,33.3,0.0,47.59501647,-120.66490936,28.74,97323.14,338.64,21.05,
160595,2021,6,19,17,27,23,7.10,9,1.21,360.50,33.3,0.0,47.59501647,-120.66490936,28.75,97327.03,338.31,21.16,
161096,2021,6,19,17,27,24,7.16,9,1.21,360.40,33.3,0.0,47.59501647,-120.66490936,28.74,97324.89,338.49,21.51,
161599,2021,6,19,17,27,24,7.10,9,1.21,360.40,33.3,0.0,47.59501647,-120.66490936,28.72,97326.55,338.35,21.15,
162104,2021,6,19,17,27,25,7.16,9,1.21,360.40,33.3,0.1,47.59501647,-120.66490936,28.69,97331.02,337.97,21.09,
162607,2021,6,19,17,27,25,7.18,9,1.21,360.40,33.3,0.1,47.59501647,-120.66490936,28.68,97331.67,337.91,20.92,
163112,2021,6,19,17,27,26,7.16,9,1.22,360.30,33.3,0.1,47.59501647,-120.66490936,28.68,97326.72,338.33,20.79,
163616,2021,6,19,17,27,26,7.18,9,1.22,360.30,33.3,0.1,47.59501647,-120.66490936,28.69,97329.28,338.11,20.63,
164120,2021,6,19,17,27,27,7.16,9,1.22,360.20,33.3,0.0,47.59501647,-120.66490936,28.68,97328.07,338.22,20.63,
164624,2021,6,19,17,27,27,7.13,9,1.22,360.20,33.3,0.0,47.59501647,-120.66490936,28.67,97328.71,338.16,20.87,
165129,2021,6,19,17,27,28,7.13,9,1.22,360.00,33.3,0.0,47.59501647,-120.66491699,28.69,97329.16,338.12,20.42,
165633,2021,6,19,17,27,29,7.16,9,1.22,360.00,33.3,0.0,47.59501266,-120.66491699,28.68,97326.19,338.38,20.85,
166137,2021,6,19,17,27,29,7.13,9,1.29,360.30,33.3,0.0,47.59501266,-120.66491699,28.69,97328.35,338.19,21.01,
166640,2021,6,19,17,27,30,7.10,9,1.29,360.30,33.3,0.0,47.59501266,-120.66491699,28.68,97326.19,338.38,21.29,
167145,2021,6,19,17,27,30,7.13,9,1.29,360.50,33.3,0.0,47.59501266,-120.66491699,28.67,97329.92,338.06,21.23,
167649,2021,6,19,17,27,31,7.18,9,1.29,360.50,33.3,0.0,47.59501266,-120.66491699,28.65,97332.53,337.83,21.46,
168153,2021,6,19,17,27,31,7.13,9,1.29,360.50,33.3,0.0,47.59501266,-120.66491699,28.63,97330.61,338.00,21.46,
168656,2021,6,19,17,27,32,7.18,9,1.29,360.50,33.3,0.2,47.59501647,-120.66490936,28.58,97332.61,337.83,21.35,
169160,2021,6,19,17,27,32,7.13,9,1.16,360.80,33.3,0.2,47.59501647,-120.66490936,28.55,97326.82,338.32,21.22,
169664,2021,6,19,17,27,33,7.13,9,1.16,360.80,33.3,0.1,47.59501647,-120.66490936,28.59,97328.10,338.21,21.16,
170168,2021,6,19,17,27,33,7.16,9,1.16,360.60,33.3,0.1,47.59501647,-120.66490936,28.60,97329.32,338.11,21.34,
170673,2021,6,19,17,27,34,7.13,9,1.16,360.60,33.3,0.0,47.59501647,-120.66490936,28.62,97332.97,337.80,21.47,
171175,2021,6,19,17,27,34,7.13,9,1.29,360.30,33.3,0.0,47.59501647,-120.66490936,28.61,97325.07,338.48,21.32,
171680,2021,6,19,17,27,35,7.13,9,1.29,360.30,33.3,0.0,47.59501647,-120.66490936,28.59,97334.27,337.69,21.78,
172184,2021,6,19,17,27,35,7.13,9,1.29,359.90,33.3,0.0,47.59501647,-120.66490936,28.61,97326.93,338.31,21.92,
172689,2021,6,19,17,27,36,7.16,9,1.29,359.90,33.3,0.0,47.59501647,-120.66490173,28.61,97330.83,337.98,22.65,
173193,2021,6,19,17,27,36,7.16,9,1.24,359.80,33.3,0.0,47.59501647,-120.66490173,28.64,97326.36,338.36,22.18,
173697,2021,6,19,17,27,37,7.13,9,1.24,359.80,33.3,0.0,47.59501647,-120.66490173,28.65,97328.52,338.18,22.09,
174199,2021,6,19,17,27,37,7.16,9,1.29,359.90,33.3,0.0,47.59501647,-120.66490173,28.66,97325.63,338.43,22.03,
174700,2021,6,19,17,27,38,7.21,9,1.29,359.90,33.3,0.0,47.59501647,-120.66490173,28.67,97327.25,338.29,22.17,
175202,2021,6,19,17,27,38,7.16,9,1.29,360.00,33.3,0.0,47.59501647,-120.66490173,28.69,97328.35,338.19,22.28,
175703,2021,6,19,17,27,39,7.21,9,1.29,360.00,33.3,0.0,47.59501647,-120.66489410,28.68,97331.14,337.95,22.16,
176207,2021,6,19,17,27,39,7.16,9,1.24,360.20,33.3,0.0,47.59501647,-120.66489410,28.68,97328.46,338.18,22.87,
176708,2021,6,19,17,27,40,7.16,9,1.24,360.20,33.3,0.0,47.59501647,-120.66488647,28.70,97328.66,338.17,22.87,
177211,2021,6,19,17,27,40,7.16,9,1.22,360.70,33.3,0.0,47.59501647,-120.66488647,28.71,97328.02,338.22,22.91,
177712,2021,6,19,17,27,41,7.21,9,1.22,360.70,33.3,0.0,47.59501647,-120.66488647,28.73,97328.17,338.21,22.64,
178213,2021,6,19,17,27,41,7.16,9,1.17,360.70,33.3,0.0,47.59501647,-120.66488647,28.74,97328.08,338.22,22.56,
178714,2021,6,19,17,27,42,7.16,9,1.17,360.70,33.3,0.0,47.59501647,-120.66488647,28.74,97328.50,338.18,22.59,
179216,2021,6,19,17,27,42,7.18,9,1.17,360.70,33.3,0.0,47.59501647,-120.66488647,28.74,97327.16,338.30,22.29,
179717,2021,6,19,17,27,43,7.10,9,1.17,360.70,33.3,0.0,47.59501647,-120.66488647,28.75,97330.64,338.00,22.34,
180219,2021,6,19,17,27,43,7.21,9,1.17,360.70,33.3,0.0,47.59501647,-120.66488647,28.76,97327.72,338.25,22.41,
180720,2021,6,19,17,27,44,7.18,9,1.17,360.70,33.3,0.0,47.59501647,-120.66488647,28.76,97326.79,338.33,22.41,
181222,2021,6,19,17,27,44,7.21,9,1.17,360.50,33.3,0.0,47.59501647,-120.66488647,28.77,97328.01,338.22,22.48,
181723,2021,6,19,17,27,45,7.16,9,1.17,360.50,33.3,0.0,47.59501647,-120.66488647,28.78,97325.24,338.46,22.34,
182225,2021,6,19,17,27,45,7.16,9,1.17,360.30,33.3,0.0,47.59501647,-120.66488647,28.78,97328.85,338.15,22.21,
182726,2021,6,19,17,27,46,7.13,9,1.17,360.30,33.3,0.0,47.59501647,-120.66488647,28.77,97327.20,338.29,21.76,
183228,2021,6,19,17,27,46,7.16,9,1.17,360.10,33.3,0.0,47.59501647,-120.66488647,28.76,97329.59,338.09,21.96,
183730,2021,6,19,17,27,47,7.13,9,1.17,360.00,33.3,0.0,47.59502029,-120.66488647,28.76,97325.98,338.40,22.07,
184231,2021,6,19,17,27,47,7.16,9,1.17,360.00,33.3,0.0,47.59502029,-120.66488647,28.76,97326.79,338.33,23.18,
184732,2021,6,19,17,27,48,7.18,9,1.17,359.80,33.3,0.0,47.59502029,-120.66488647,28.76,97328.25,338.20,23.04,
185233,2021,6,19,17,27,48,7.16,9,1.17,359.80,33.3,0.0,47.59502029,-120.66488647,28.75,97326.50,338.35,22.52,
185734,2021,6,19,17,27,49,7.18,9,1.17,359.60,33.3,0.0,47.59502029,-120.66488647,28.73,97325.50,338.44,22.31,
186236,2021,6,19,17,27,49,7.16,9,1.17,359.60,33.3,0.0,47.59502029,-120.66488647,28.72,97329.75,338.07,21.81,
186737,2021,6,19,17,27,50,7.18,9,1.17,359.30,33.3,0.0,47.59502029,-120.66489410,28.72,97326.14,338.38,21.26,
187239,2021,6,19,17,27,50,7.18,9,1.17,359.30,33.3,0.0,47.59502029,-120.66489410,28.71,97334.71,337.65,20.95,
187740,2021,6,19,17,27,51,7.21,9,1.17,359.30,33.3,0.0,47.59502410,-120.66489410,28.71,97325.33,338.45,20.78,
188241,2021,6,19,17,27,51,7.16,9,1.17,359.30,33.3,0.0,47.59502410,-120.66489410,28.72,97329.64,338.08,20.51,
188742,2021,6,19,17,27,52,7.21,9,1.17,359.30,33.3,0.0,47.59502410,-120.66489410,28.74,97328.90,338.14,20.51,
189245,2021,6,19,17,27,52,7.16,9,1.17,359.30,33.3,0.0,47.59502410,-120.66489410,28.75,97331.05,337.96,20.60,
189746,2021,6,19,17,27,53,7.21,9,1.28,359.30,33.3,0.0,47.59502410,-120.66489410,28.75,97327.44,338.27,20.83,
190247,2021,6,19,17,27,53,7.18,9,1.28,359.30,33.3,0.0,47.59502410,-120.66489410,28.76,97321.56,338.78,20.90,
190748,2021,6,19,17,27,54,7.21,9,1.17,358.70,33.3,0.0,47.59502792,-120.66489410,28.76,97325.46,338.44,20.78,
191251,2021,6,19,17,27,54,7.18,9,1.17,358.70,33.3,0.0,47.59502792,-120.66489410,28.77,97324.52,338.52,21.09,
191752,2021,6,19,17,27,55,7.24,9,1.17,358.50,33.3,0.1,47.59502792,-120.66489410,28.78,97323.91,338.58,20.99,
192256,2021,6,19,17,27,55,6.95,9,1.17,358.50,33.3,0.1,47.59502792,-120.66489410,28.79,97331.82,337.90,21.11,
192764,2021,6,19,17,27,56,6.98,9,1.17,358.40,33.3,0.0,47.59502792,-120.66489410,28.78,97328.85,338.15,21.42,
193266,2021,6,19,17,27,56,7.21,9,1.17,358.40,33.3,0.0,47.59502792,-120.66489410,28.76,97326.79,338.33,21.07,
193768,2021,6,19,17,27,57,7.21,9,1.17,358.50,33.3,0.0,47.59502792,-120.66489410,28.75,97327.85,338.24,21.15,
194269,2021,6,19,17,27,57,7.18,9,1.17,358.50,33.3,0.0,47.59502792,-120.66489410,28.75,97325.69,338.42,20.62,
194775,2021,6,19,17,27,58,7.18,9,1.17,358.50,33.3,0.0,47.59503173,-120.66489410,28.75,97326.63,338.34,20.73,
195280,2021,6,19,17,27,58,7.24,9,1.17,358.50,33.3,0.0,47.59503173,-120.66489410,28.75,97326.10,338.39,20.92,
195782,2021,6,19,17,27,59,7.18,9,1.17,358.70,33.3,0.0,47.59503173,-120.66489410,28.76,97327.32,338.28,21.00,
196284,2021,6,19,17,27,59,7.18,9,1.17,358.70,33.3,0.0,47.59503173,-120.66489410,28.78,97334.21,337.69,21.18,
196786,2021,6,19,17,28,0,7.18,9,1.17,358.90,33.3,0.0,47.59503173,-120.66489410,28.77,97327.20,338.29,21.54,
197291,2021,6,19,17,28,0,7.21,9,1.17,358.90,33.3,0.0,47.59503173,-120.66489410,28.79,97327.80,338.24,21.72,
197792,2021,6,19,17,28,1,7.21,9,1.17,359.10,33.3,0.0,47.59503173,-120.66489410,28.79,97329.14,338.13,21.37,
198293,2021,6,19,17,28,1,7.18,9,1.17,359.10,33.3,0.0,47.59503173,-120.66489410,28.80,97323.53,338.61,21.44,
198795,2021,6,19,17,28,2,7.16,9,1.17,359.00,33.3,0.0,47.59503173,-120.66489410,28.80,97323.14,338.64,21.80,
199300,2021,6,19,17,28,2,7.16,9,1.17,359.00,33.3,0.0,47.59503173,-120.66489410,28.79,97327.27,338.29,21.58,
199801,2021,6,19,17,28,3,7.16,9,1.17,359.10,271.1,0.4,47.59503173,-120.66489410,28.80,97325.82,338.41,21.55,
200302,2021,6,19,17,28,3,7.18,9,1.17,359.10,271.1,0.4,47.59503173,-120.66489410,28.79,97327.27,338.29,21.59,
